period,topic_id,cv_score,size,top_words,word_weights
2018,6,0.7181469886109312,1014,"pension, women, pensions, age, retirement, waspi, state, pensioners, changes, born","0.028, 0.014, 0.014, 0.011, 0.007, 0.007, 0.007, 0.006, 0.006, 0.006"
2018,7,0.31382770029007473,994,"scotland, scottish, snp, kingdom, united, parliament, powers, referendum, independence, union","0.023, 0.020, 0.008, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005, 0.005"
2018,8,0.5899514903773799,971,"disabled, disability, work, employment, esa, people, pip, disabilities, support, paper","0.022, 0.014, 0.009, 0.009, 0.009, 0.008, 0.008, 0.008, 0.006, 0.005"
2018,9,0.2835615585304159,872,"bbc, charter, licence, diversity, fee, radio, channel, broadcasting, editorial, ofcom","0.049, 0.012, 0.008, 0.008, 0.007, 0.007, 0.006, 0.006, 0.005, 0.005"
2018,10,0.38434941761933833,854,"steel, industry, tata, chinese, dumping, china, talbot, british, port, procurement","0.042, 0.017, 0.011, 0.008, 0.007, 0.007, 0.007, 0.006, 0.006, 0.005"
2018,11,0.6914879758065375,763,"prison, prisons, prisoners, officers, offenders, staff, rehabilitation, governors, justice, reform","0.039, 0.030, 0.019, 0.012, 0.008, 0.007, 0.006, 0.006, 0.006, 0.005"
2018,12,0.8356729774084124,724,"rail, trains, train, passengers, network, line, franchise, railway, station, compensation","0.018, 0.015, 0.011, 0.011, 0.010, 0.009, 0.009, 0.007, 0.006, 0.006"
2018,13,0.6233868700409305,723,"saudi, yemen, arabia, arms, humanitarian, conflict, cluster, munitions, coalition, international","0.031, 0.028, 0.022, 0.012, 0.011, 0.009, 0.009, 0.008, 0.008, 0.007"
2018,14,0.8673511474035607,683,"broadband, bt, mobile, superfast, rural, coverage, megabits, ofcom, digital, openreach","0.028, 0.016, 0.011, 0.010, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007"
2018,15,0.3718204644956966,641,"welsh, wales, assembly, devolution, powers, bill, jurisdiction, devolved, reserved, language","0.028, 0.025, 0.018, 0.008, 0.007, 0.007, 0.005, 0.005, 0.005, 0.005"
2018,16,0.7448097285700591,600,"police, officers, policing, crime, officer, force, neighbourhood, forces, formula, chief","0.037, 0.018, 0.017, 0.013, 0.007, 0.006, 0.006, 0.005, 0.005, 0.005"
2018,17,0.38428581526339195,598,"flood, flooding, floods, defences, insurance, businesses, flooded, leeds, environment, river","0.032, 0.018, 0.014, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007, 0.006"
2018,18,0.7298303508082704,597,"cancer, drugs, brain, research, patients, cancers, medicines, tumour, treatments, drug","0.026, 0.015, 0.011, 0.010, 0.009, 0.009, 0.007, 0.007, 0.006, 0.006"
2018,19,0.3295188230096224,583,"powers, bulk, bill, privacy, data, warrants, security, judicial, investigatory, communications","0.012, 0.011, 0.010, 0.008, 0.008, 0.007, 0.006, 0.006, 0.006, 0.006"
2018,20,0.8340964720670511,556,"children, refugees, unaccompanied, calais, french, refugee, asylum, camp, family, dubs","0.019, 0.014, 0.013, 0.011, 0.010, 0.009, 0.009, 0.008, 0.008, 0.007"
2018,21,0.5269119358568415,504,"bank, fca, banks, banking, financial, rbs, branch, branches, treasury, regulation","0.020, 0.015, 0.015, 0.013, 0.009, 0.006, 0.006, 0.004, 0.004, 0.004"
2018,22,0.6437689893620889,491,"violence, domestic, women, abuse, victims, girls, against, men, refuges, convention","0.029, 0.020, 0.020, 0.013, 0.010, 0.009, 0.008, 0.008, 0.006, 0.006"
2018,23,0.6527941014151186,487,"tax, avoidance, google, evasion, territories, companies, overseas, dependencies, beneficial, hmrc","0.029, 0.012, 0.011, 0.010, 0.009, 0.009, 0.007, 0.007, 0.007, 0.007"
2018,24,0.681403915132824,486,"farmers, food, dairy, farming, agricultural, milk, payments, agriculture, seasonal, rural","0.030, 0.017, 0.014, 0.013, 0.010, 0.009, 0.008, 0.006, 0.006, 0.006"
2018,25,0.2465125687071258,458,"doctors, junior, bma, contract, seven, nhs, patients, weekends, strike, dispute","0.036, 0.031, 0.020, 0.019, 0.010, 0.010, 0.010, 0.009, 0.008, 0.007"
2018,26,0.4998648920254435,448,"mental, health, young, services, nhs, psychosis, report, taskforce, people, problems","0.040, 0.025, 0.009, 0.008, 0.005, 0.005, 0.005, 0.005, 0.004, 0.004"
2018,27,0.5119253815556595,439,"iraq, chilcot, war, blair, saddam, 2003, weapons, was, tony, report","0.018, 0.016, 0.014, 0.012, 0.009, 0.007, 0.007, 0.007, 0.007, 0.007"
2018,28,0.6325419140875403,409,"veterans, war, somme, covenant, armed, forces, battle, graves, personnel, service","0.019, 0.011, 0.011, 0.010, 0.010, 0.010, 0.007, 0.007, 0.006, 0.006"
2018,29,0.3888762681132535,399,"charities, charity, donations, gift, trustees, charitable, commission, bill, small, scheme","0.034, 0.026, 0.014, 0.012, 0.011, 0.009, 0.007, 0.007, 0.007, 0.007"
2018,30,0.5964459926251748,383,"pharmacies, pharmacy, pharmacists, community, gp, services, nhs, gps, dispensing, pharmacist","0.050, 0.037, 0.020, 0.017, 0.009, 0.008, 0.008, 0.007, 0.007, 0.006"
2018,31,0.2592277530523712,382,"give, gentleman, way, hon, will, the, forgive, learned, gracious, invite","0.210, 0.187, 0.161, 0.058, 0.042, 0.006, 0.005, 0.004, 0.004, 0.004"
2018,32,0.6891496266246037,381,"universal, credit, welfare, work, credits, income, cuts, families, allowance, system","0.033, 0.030, 0.010, 0.010, 0.008, 0.008, 0.007, 0.007, 0.007, 0.006"
2018,33,0.2721369080388618,369,"give, way, minister, will, the, comported, eminence, flattery, imitation, leaps","0.246, 0.189, 0.126, 0.049, 0.007, 0.005, 0.004, 0.004, 0.004, 0.004"
2018,34,0.8846416900378393,366,"fishing, fisheries, fishermen, fish, bass, sea, stocks, recreational, fishery, industry","0.033, 0.020, 0.019, 0.017, 0.013, 0.011, 0.009, 0.008, 0.008, 0.007"
2018,35,0.6450737192145144,353,"online, abuse, media, internet, bullying, pornography, social, children, young, verification","0.023, 0.014, 0.012, 0.011, 0.010, 0.008, 0.007, 0.007, 0.007, 0.006"
2018,36,0.8045720125148984,328,"students, student, university, higher, education, universities, loans, graduates, fees, backgrounds","0.024, 0.015, 0.014, 0.014, 0.012, 0.011, 0.009, 0.007, 0.007, 0.006"
2018,37,0.8854605650279408,312,"airport, airports, noise, heathrow, gatwick, aviation, runway, aircraft, expansion, regional","0.031, 0.025, 0.023, 0.019, 0.012, 0.012, 0.011, 0.011, 0.011, 0.008"
2018,38,0.5148789655164951,305,"rights, human, convention, act, european, echr, court, attorney, law, strasbourg","0.046, 0.043, 0.020, 0.011, 0.010, 0.008, 0.006, 0.005, 0.005, 0.005"
2018,39,0.8684558317223707,300,"air, electric, vehicles, cars, diesel, emissions, pollution, quality, emission, car","0.028, 0.023, 0.020, 0.019, 0.015, 0.014, 0.013, 0.012, 0.010, 0.010"
2018,40,0.48148675317561435,298,"israel, palestinian, israeli, palestinians, settlements, palestine, balfour, jewish, declaration, peace","0.036, 0.032, 0.024, 0.013, 0.012, 0.012, 0.011, 0.009, 0.008, 0.008"
2018,41,0.6070286730768344,290,"trade, free, eu, market, single, union, deals, european, countries, negotiate","0.031, 0.014, 0.013, 0.013, 0.012, 0.010, 0.010, 0.009, 0.008, 0.008"
2018,42,0.40559178439168847,290,"concentrix, hmrc, contract, credits, cases, tax, constituents, credit, hardship, error","0.039, 0.024, 0.016, 0.011, 0.009, 0.007, 0.005, 0.005, 0.005, 0.005"
2018,43,0.8575997086964539,284,"nurses, nursing, students, student, nurse, bursary, nhs, training, bursaries, midwives","0.032, 0.026, 0.015, 0.014, 0.013, 0.013, 0.009, 0.008, 0.007, 0.006"
2018,44,0.7302760494926263,280,"apprenticeships, apprenticeship, levy, apprentices, skills, employers, apprentice, training, young, careers","0.046, 0.033, 0.017, 0.014, 0.012, 0.010, 0.008, 0.007, 0.007, 0.006"
2018,45,0.48465114578195323,273,"eu, nationals, citizens, immigration, here, living, migration, rights, british, negotiations","0.019, 0.019, 0.015, 0.009, 0.009, 0.007, 0.007, 0.006, 0.006, 0.005"
2018,46,0.6740365018325999,266,"rural, council, councils, settlement, areas, local, grant, funding, cuts, services","0.016, 0.015, 0.014, 0.012, 0.011, 0.009, 0.008, 0.008, 0.008, 0.008"
2018,47,0.5837574404763013,260,"chancellor, fiscal, budget, debt, deficit, surplus, obr, borrowing, growth, economy","0.020, 0.014, 0.014, 0.012, 0.012, 0.008, 0.008, 0.008, 0.008, 0.007"
2018,48,0.3072043609392331,256,"foreign, offenders, deportation, deported, nationals, criminals, deport, national, prison, prisons","0.019, 0.019, 0.016, 0.010, 0.010, 0.009, 0.009, 0.009, 0.008, 0.008"
2018,49,0.7120122849959556,256,"wage, living, minimum, pay, workers, national, employers, paid, hour, wages","0.045, 0.026, 0.015, 0.014, 0.010, 0.010, 0.009, 0.007, 0.006, 0.006"
2018,50,0.6812233114224144,254,"nuclear, weapons, deterrent, trident, submarines, defence, threats, our, security, nato","0.042, 0.023, 0.021, 0.019, 0.012, 0.008, 0.007, 0.006, 0.006, 0.005"
2018,51,0.6654143929927285,239,"care, social, precept, adult, funding, fund, councils, better, billion, local","0.042, 0.030, 0.013, 0.011, 0.010, 0.007, 0.007, 0.006, 0.006, 0.006"
2018,52,0.6649484464619535,236,"fire, rescue, firefighters, service, services, police, pccs, merseyside, collaboration, emergency","0.058, 0.023, 0.016, 0.016, 0.012, 0.011, 0.009, 0.008, 0.008, 0.008"
2018,53,0.41160792273087204,232,"workers, rights, trade, unions, union, employment, legislation, eu, law, bill","0.019, 0.019, 0.013, 0.011, 0.010, 0.009, 0.007, 0.006, 0.006, 0.006"
2018,54,0.6298547019021816,229,"oil, gas, industry, sea, shale, north, aberdeen, price, oga, exploration","0.041, 0.034, 0.017, 0.013, 0.013, 0.008, 0.008, 0.007, 0.006, 0.006"
2018,55,0.8389690578514342,227,"registration, electoral, register, vote, voting, registered, voter, voters, postal, elections","0.028, 0.024, 0.023, 0.015, 0.012, 0.011, 0.010, 0.009, 0.007, 0.007"
2018,56,0.558568314681175,226,"children, care, social, kinship, child, workers, looked, foster, homes, residential","0.023, 0.015, 0.013, 0.009, 0.009, 0.007, 0.006, 0.005, 0.005, 0.005"
2018,57,0.6509579047491582,222,"autism, autistic, diagnosis, spectrum, awareness, children, understanding, school, parents, people","0.062, 0.026, 0.013, 0.012, 0.008, 0.006, 0.006, 0.005, 0.005, 0.005"
2018,58,0.2467770071007922,216,"lady, give, way, hon, will, erm, the, oblige, temptation, seconds","0.276, 0.235, 0.180, 0.062, 0.046, 0.006, 0.006, 0.005, 0.005, 0.004"
2018,59,0.5666399121678419,193,"childcare, early, parents, hours, olds, free, nursery, children, 30, providers","0.046, 0.019, 0.018, 0.018, 0.012, 0.012, 0.011, 0.010, 0.009, 0.009"
2018,60,0.42486220347736203,192,"sunday, boxing, trading, retail, day, shop, sundays, workers, shops, stores","0.029, 0.020, 0.017, 0.015, 0.014, 0.012, 0.011, 0.011, 0.010, 0.010"
2018,61,0.28920686140319424,189,"paramilitary, ireland, northern, paramilitarism, activity, agreement, stormont, psni, security, legacy","0.021, 0.020, 0.018, 0.011, 0.011, 0.007, 0.007, 0.007, 0.007, 0.006"
2018,62,0.22641178358015263,184,"give, way, friend, my, hon, will, point, restless, factual, supplementary","0.211, 0.163, 0.111, 0.065, 0.059, 0.042, 0.009, 0.007, 0.005, 0.005"
2018,63,0.7387738477036726,181,"obesity, sugar, drinks, childhood, obese, sugary, food, health, children, strategy","0.036, 0.032, 0.019, 0.016, 0.011, 0.010, 0.008, 0.008, 0.008, 0.008"
2018,64,0.5418174462518349,173,"devolution, mayor, local, elected, councils, council, mayors, councillors, cheshire, county","0.018, 0.015, 0.012, 0.010, 0.010, 0.008, 0.008, 0.008, 0.007, 0.007"
2018,65,0.39291550228340094,171,"ireland, border, northern, irish, republic, travel, common, union, agreement, friday","0.041, 0.024, 0.024, 0.020, 0.016, 0.011, 0.010, 0.009, 0.009, 0.009"
2018,66,0.5573578929958891,164,"poverty, child, income, chances, children, life, measures, worklessness, causes, households","0.053, 0.024, 0.016, 0.013, 0.011, 0.008, 0.007, 0.007, 0.006, 0.006"
2018,67,0.33133456275830375,159,"eu, assessment, discussions, effect, leaving, potential, uk, what, he, made","0.054, 0.051, 0.050, 0.047, 0.043, 0.039, 0.032, 0.028, 0.024, 0.021"
2018,68,0.7524168610136768,158,"gambling, betting, shops, machines, terminals, odds, fobts, fixed, bookmakers, dormant","0.052, 0.049, 0.019, 0.019, 0.019, 0.017, 0.016, 0.014, 0.014, 0.010"
2018,69,0.8376849026540322,157,"tidal, lagoon, swansea, lagoons, project, bay, energy, power, wales, hendry","0.049, 0.039, 0.028, 0.019, 0.018, 0.017, 0.016, 0.011, 0.009, 0.007"
2018,70,0.29595864712854325,155,"lords, peers, house, chamber, hereditary, elected, reform, democracy, parliament, unelected","0.044, 0.017, 0.015, 0.011, 0.010, 0.010, 0.010, 0.007, 0.006, 0.006"
2018,71,0.7167825089517587,141,"dogs, animal, dog, animals, puppies, fighting, cruelty, sentencing, welfare, puppy","0.031, 0.028, 0.027, 0.017, 0.017, 0.013, 0.012, 0.010, 0.010, 0.009"
2018,72,0.8391053164859625,140,"pubs, pub, code, tenants, newby, adjudicator, rent, pubcos, appointment, fleurets","0.040, 0.036, 0.022, 0.021, 0.021, 0.018, 0.010, 0.010, 0.009, 0.007"
2018,73,0.8820638229030401,134,"stillbirth, baby, babies, bereavement, stillbirths, loss, neonatal, parents, miscarriage, maternity","0.020, 0.018, 0.014, 0.014, 0.011, 0.011, 0.011, 0.010, 0.008, 0.008"
2018,74,0.599282258732367,134,"bhs, philip, corporate, green, company, governance, sir, employees, pension, directors","0.038, 0.018, 0.015, 0.013, 0.011, 0.011, 0.009, 0.009, 0.008, 0.008"
2018,75,0.13074836026425743,130,"libya, libyan, tripoli, sarraj, gaddafi, daesh, accord, foreign, training, militias","0.051, 0.025, 0.011, 0.010, 0.009, 0.009, 0.008, 0.008, 0.007, 0.006"
2018,76,0.5441156283912156,128,"substances, poppers, drugs, cannabis, psychoactive, drug, ban, bill, harms, medicinal","0.025, 0.023, 0.020, 0.016, 0.014, 0.012, 0.011, 0.007, 0.006, 0.006"
2018,77,0.6668302575269056,128,"court, courts, magistrates, justice, closure, closures, legal, travel, access, tribunals","0.032, 0.025, 0.017, 0.016, 0.010, 0.008, 0.008, 0.007, 0.006, 0.006"
2018,78,0.31534684607871577,126,"give, way, then, progress, once, time, will, happily, briefly, am","0.154, 0.118, 0.044, 0.041, 0.040, 0.029, 0.028, 0.024, 0.021, 0.020"
2018,79,0.5930667874418271,125,"iran, iranian, foroughi, human, rights, rouhani, baha, nuclear, regime, tehran","0.054, 0.024, 0.012, 0.011, 0.010, 0.009, 0.009, 0.008, 0.008, 0.007"
2018,80,0.5927118716287797,122,"type, frigates, clyde, 26, navy, shipbuilding, ships, defence, frigate, royal","0.040, 0.038, 0.031, 0.030, 0.024, 0.023, 0.020, 0.012, 0.012, 0.011"
2018,81,0.32828643440131466,122,"bills, private, fridays, bill, members, procedure, friday, house, committee, reading","0.033, 0.019, 0.015, 0.013, 0.013, 0.011, 0.009, 0.008, 0.008, 0.006"
2018,82,0.33549488218066614,118,"tourism, ireland, northern, visitors, visit, economy, industry, executive, inbound, uk","0.039, 0.029, 0.026, 0.015, 0.008, 0.008, 0.008, 0.007, 0.006, 0.006"
2018,83,0.2728259484329085,116,"pardon, gay, turing, disregard, convicted, bill, pardoned, alan, men, offences","0.025, 0.019, 0.014, 0.010, 0.010, 0.008, 0.008, 0.008, 0.008, 0.008"
2018,84,0.6911669228088488,114,"defence, spending, nato, gdp, spend, equipment, armed, forces, expenditure, security","0.044, 0.013, 0.013, 0.012, 0.009, 0.007, 0.007, 0.007, 0.007, 0.006"
2018,85,0.8431993012500755,111,"knife, gang, knives, violence, young, crime, gangs, youth, streatham, police","0.034, 0.023, 0.018, 0.015, 0.015, 0.015, 0.015, 0.012, 0.007, 0.006"
2018,86,0.7906950697081189,110,"smoking, tobacco, cigarettes, smoke, smokers, quit, control, health, plan, products","0.051, 0.044, 0.015, 0.013, 0.011, 0.011, 0.011, 0.009, 0.008, 0.006"
2018,87,0.674584966505322,106,"arts, creative, theatre, industries, culture, theatres, cultural, funding, heritage, productions","0.041, 0.027, 0.023, 0.017, 0.012, 0.012, 0.009, 0.007, 0.007, 0.006"
2018,88,0.7110531935798625,106,"electrical, counterfeit, goods, whirlpool, faulty, trading, safety, product, fire, products","0.037, 0.025, 0.024, 0.019, 0.017, 0.014, 0.013, 0.013, 0.012, 0.012"
2018,89,0.25072613112965625,104,"grouse, shooting, moors, moorland, birds, hen, moor, driven, wildlife, heather","0.067, 0.048, 0.021, 0.017, 0.016, 0.016, 0.015, 0.012, 0.012, 0.012"
2018,90,0.15951364190888329,104,"chagossians, chagos, islands, resettlement, islanders, garcia, diego, ocean, return, territory","0.029, 0.026, 0.025, 0.023, 0.017, 0.015, 0.015, 0.012, 0.012, 0.012"
2018,91,0.48733281443117143,103,"sudan, burundi, un, peacekeeping, south, peace, peacekeepers, international, violence, humanitarian","0.030, 0.021, 0.015, 0.013, 0.011, 0.008, 0.008, 0.007, 0.007, 0.007"
2018,92,0.5239724177417387,102,"vaccination, meningitis, jcvi, hpv, vaccine, men, programme, immunisation, disease, msm","0.029, 0.027, 0.020, 0.019, 0.019, 0.011, 0.010, 0.010, 0.009, 0.009"
2018,93,0.341389205074986,101,"infected, blood, hepatitis, contaminated, payments, haemophilia, affected, scheme, hiv, treatment","0.025, 0.022, 0.021, 0.012, 0.012, 0.009, 0.008, 0.008, 0.008, 0.006"
2018,94,0.6323217804103535,101,"women, men, female, equality, gender, parliament, male, woman, day, mps","0.030, 0.018, 0.011, 0.010, 0.009, 0.007, 0.007, 0.006, 0.005, 0.005"
2018,95,0.524463637211799,100,"genocide, daesh, yazidis, yazidi, christians, iraq, crimes, religious, international, genocidal","0.038, 0.028, 0.017, 0.014, 0.013, 0.008, 0.008, 0.007, 0.007, 0.006"
2018,96,0.37111020698426356,99,"small, businesses, business, commissioner, late, payment, payments, smes, sized, firms","0.038, 0.028, 0.021, 0.016, 0.015, 0.012, 0.011, 0.010, 0.007, 0.007"
2018,97,0.681028144710926,99,"crossing, dartford, traffic, highways, road, congestion, option, m25, thurrock, kent","0.041, 0.034, 0.025, 0.018, 0.014, 0.014, 0.013, 0.010, 0.009, 0.009"
2018,98,0.705289145323566,98,"diabetes, type, glucose, complications, insulin, diabetics, technologies, diabetic, condition, nhs","0.083, 0.022, 0.016, 0.014, 0.011, 0.011, 0.009, 0.009, 0.009, 0.007"
2018,99,0.7088876599935244,97,"care, palliative, hospice, hospices, life, end, die, children, curie, dying","0.025, 0.023, 0.020, 0.018, 0.015, 0.013, 0.008, 0.007, 0.007, 0.007"
2018,100,0.533868684470453,96,"aid, dfid, development, international, spending, countries, spent, money, world, global","0.030, 0.020, 0.014, 0.008, 0.008, 0.006, 0.006, 0.006, 0.006, 0.006"
2018,101,0.3216674981766599,95,"internships, unpaid, internship, interns, intern, wage, experience, minimum, paid, elmet","0.034, 0.022, 0.021, 0.020, 0.012, 0.012, 0.012, 0.011, 0.009, 0.008"
2018,102,0.3893049359632035,95,"post, office, offices, whsmith, crown, branches, wrexham, mail, services, premises","0.073, 0.041, 0.026, 0.012, 0.012, 0.011, 0.011, 0.008, 0.006, 0.006"
2018,103,0.46338754229021983,92,"universities, students, university, eu, research, brexit, higher, academics, education, funding","0.033, 0.023, 0.016, 0.015, 0.011, 0.009, 0.007, 0.006, 0.006, 0.006"
2018,104,0.9435857726306429,92,"pakistan, ahmadi, ahmadis, ahmadiyya, religious, persecution, muslims, blasphemy, muslim, minorities","0.046, 0.026, 0.022, 0.021, 0.020, 0.018, 0.014, 0.013, 0.013, 0.012"
2018,105,0.48374609701897675,90,"bis, sheffield, london, civil, decision, staff, servants, office, department, policy","0.031, 0.029, 0.016, 0.013, 0.010, 0.008, 0.008, 0.008, 0.008, 0.008"
2018,106,0.2285479320276563,88,"turkey, turkish, accession, erdogan, coup, eu, president, european, union, rights","0.057, 0.034, 0.019, 0.018, 0.017, 0.009, 0.009, 0.008, 0.007, 0.007"
2018,107,0.5516750285706078,87,"dementia, carers, alzheimer, dlb, lewy, care, diagnosis, research, disease, cure","0.087, 0.019, 0.019, 0.016, 0.011, 0.011, 0.011, 0.010, 0.007, 0.006"
2018,108,0.3750864438350968,87,"registry, land, privatisation, property, data, private, ownership, public, monopoly, profit","0.073, 0.052, 0.023, 0.009, 0.009, 0.008, 0.008, 0.008, 0.006, 0.006"
2018,109,0.2891461741661884,85,"cultural, property, convention, heritage, antiquities, destruction, art, bill, museum, exported","0.039, 0.017, 0.014, 0.013, 0.011, 0.010, 0.010, 0.010, 0.008, 0.008"
2018,110,0.548583854448183,84,"trans, transgender, gender, equality, identity, equalities, recognition, discrimination, committee, lgbt","0.051, 0.042, 0.025, 0.018, 0.010, 0.008, 0.008, 0.008, 0.007, 0.007"
2018,111,0.3593342969685386,84,"friend, point, makes, my, hon, agree, right, absolutely, thank, intervention","0.057, 0.043, 0.039, 0.037, 0.033, 0.026, 0.021, 0.020, 0.020, 0.019"
2018,112,0.44328201655856314,82,"petition, residents, worsley, eccles, behalf, present, rise, south, terms, same","0.152, 0.129, 0.099, 0.091, 0.064, 0.060, 0.057, 0.045, 0.044, 0.037"
2018,113,0.36687688435094173,80,"departmental, responsibilities, statement, make, his, if, he, will, on, guidelines","0.433, 0.343, 0.215, 0.099, 0.092, 0.080, 0.063, 0.029, 0.025, 0.011"
2018,114,0.7917022163477455,79,"cycling, cycle, cyclists, walking, bikes, road, lincolnshire, investment, bolton, bike","0.086, 0.030, 0.025, 0.014, 0.010, 0.009, 0.008, 0.007, 0.007, 0.007"
2018,115,0.4437427793285206,78,"financial, passporting, services, london, sector, eu, market, equivalence, clearing, european","0.030, 0.019, 0.017, 0.010, 0.009, 0.009, 0.009, 0.007, 0.007, 0.007"
2018,116,0.4482326932634777,78,"faith, church, groups, organisations, churches, society, pastors, religious, based, communities","0.048, 0.023, 0.014, 0.013, 0.013, 0.010, 0.010, 0.010, 0.009, 0.007"
2018,117,0.25190928208689667,78,"music, artists, streaming, musicians, content, copyright, online, creative, search, industry","0.039, 0.023, 0.017, 0.015, 0.014, 0.013, 0.010, 0.009, 0.009, 0.009"
2018,118,0.7616569840438414,77,"fireworks, animals, firework, displays, noise, pets, display, animal, explosives, use","0.085, 0.018, 0.016, 0.015, 0.011, 0.011, 0.009, 0.008, 0.008, 0.007"
2018,119,0.8362918006397896,77,"tb, cattle, badgers, culling, badger, bovine, disease, cull, culls, farmers","0.046, 0.044, 0.042, 0.039, 0.037, 0.031, 0.023, 0.020, 0.015, 0.015"
2018,120,0.6350471909856175,77,"tax, corporation, gains, capital, relief, investment, reliefs, rates, rate, business","0.031, 0.026, 0.015, 0.013, 0.013, 0.012, 0.010, 0.010, 0.009, 0.009"
2018,121,0.5121075471994826,76,"turkey, greece, refugees, greek, schengen, europe, syrian, turkish, asylum, eu","0.032, 0.028, 0.020, 0.012, 0.009, 0.009, 0.009, 0.008, 0.008, 0.007"
2018,122,0.23112939031038646,76,"assent, indicated, consented, forthwith, nod, signals, question, put, agreed, proposed","2.274, 1.670, 0.050, 0.047, 0.044, 0.034, 0.034, 0.019, 0.018, 0.018"
2018,123,0.37181310145903795,75,"trump, donald, muslims, ban, banned, muslim, him, banning, views, states","0.056, 0.039, 0.016, 0.015, 0.013, 0.010, 0.009, 0.008, 0.007, 0.007"
2018,124,0.5155295794410722,75,"fans, football, tournament, hooliganism, french, violence, england, supporters, uefa, stadium","0.045, 0.043, 0.020, 0.019, 0.014, 0.013, 0.013, 0.012, 0.011, 0.011"
2018,125,0.214827777053761,74,"give, secretary, state, way, carolina, will, sleazy, buffalo, boycotting, reoffended","0.096, 0.087, 0.086, 0.071, 0.026, 0.022, 0.010, 0.009, 0.009, 0.009"
2018,126,0.31282253984862085,74,"medals, medal, wearing, wear, offence, valour, defence, bill, military, awarded","0.043, 0.026, 0.020, 0.014, 0.012, 0.010, 0.009, 0.008, 0.008, 0.008"
2018,127,0.611767191522827,73,"trafficking, trafficked, children, advocates, slavery, child, missing, modern, victims, exploitation","0.036, 0.030, 0.020, 0.019, 0.019, 0.012, 0.012, 0.011, 0.010, 0.009"
2018,128,0.2774971247626139,73,"cabin, air, crew, fume, aircraft, aerotoxic, syndrome, aviation, bleed, toxicity","0.039, 0.027, 0.021, 0.019, 0.018, 0.016, 0.013, 0.011, 0.011, 0.010"
2018,129,0.6124818419904489,71,"hate, crime, incidents, police, hatred, crimes, reporting, racist, reports, attacks","0.063, 0.034, 0.011, 0.011, 0.010, 0.010, 0.009, 0.009, 0.008, 0.007"
2018,130,0.44652900719759014,70,"fraud, scams, scam, fraudsters, scamming, victims, victim, vulnerable, sfo, scammers","0.031, 0.027, 0.014, 0.013, 0.013, 0.010, 0.010, 0.009, 0.009, 0.008"
2018,131,0.40162198787656234,70,"holiday, school, headteachers, holidays, parents, attendance, absence, absences, children, family","0.023, 0.021, 0.021, 0.018, 0.017, 0.016, 0.015, 0.012, 0.010, 0.009"
2018,132,0.6850354126251792,70,"antibiotics, resistance, antibiotic, amr, antimicrobial, neill, global, research, resistant, infections","0.056, 0.038, 0.031, 0.024, 0.024, 0.016, 0.010, 0.009, 0.008, 0.008"
2018,133,0.34669271174408567,69,"sanctions, sanction, claimants, claimant, hardship, sanctioned, system, jsa, benefits, conditionality","0.040, 0.019, 0.016, 0.016, 0.013, 0.011, 0.009, 0.009, 0.008, 0.008"
2018,134,0.21100058215920306,69,"yes, no, hmm, œherdâ, œflockâ, swalk, heaven, oh, seconds, surgeries","1.243, 0.277, 0.113, 0.113, 0.113, 0.101, 0.071, 0.063, 0.060, 0.053"
2018,135,0.5800833143889722,68,"cdc, development, dfid, aid, investments, countries, investment, nao, poorest, poverty","0.073, 0.015, 0.014, 0.011, 0.010, 0.008, 0.008, 0.007, 0.006, 0.005"
2018,136,0.8089231594051952,68,"nissan, automotive, plant, supply, chain, sunderland, manufacturing, ford, industry, companies","0.049, 0.028, 0.016, 0.014, 0.013, 0.012, 0.009, 0.009, 0.009, 0.009"
2018,137,0.5056089953138475,68,"science, research, innovation, investment, scientific, uk, technology, spending, gdp, innovate","0.045, 0.023, 0.017, 0.012, 0.011, 0.008, 0.008, 0.008, 0.006, 0.006"
2018,138,0.4518667407327678,67,"gibraltar, spain, spanish, gibraltarians, madrid, british, andalucia, eu, rock, european","0.103, 0.020, 0.013, 0.008, 0.007, 0.006, 0.006, 0.006, 0.006, 0.006"
2018,139,0.2590739961950296,66,"vellum, printing, acts, paper, printed, archival, tradition, copies, parchment, parliament","0.087, 0.021, 0.018, 0.017, 0.014, 0.012, 0.011, 0.009, 0.008, 0.008"
2018,140,0.3023839003834779,65,"dissent, indicated, œinadvertentlyâ, mad, unwise, insert, simply, word, bad, add","2.337, 1.508, 0.067, 0.043, 0.043, 0.041, 0.028, 0.022, 0.022, 0.021"
2018,141,0.46946684825959145,65,"whisky, scotch, distilleries, distillery, industry, argyll, bute, duty, exports, talisker","0.080, 0.048, 0.020, 0.017, 0.016, 0.011, 0.011, 0.010, 0.008, 0.008"
2018,142,0.40492217035738454,65,"fees, tribunal, tribunals, justice, claims, employment, fee, remission, conciliation, cases","0.045, 0.030, 0.017, 0.017, 0.014, 0.013, 0.012, 0.011, 0.009, 0.008"
2018,143,0.8613340054991848,65,"ivory, elephants, ban, elephant, trade, poaching, species, wildlife, endangered, tusks","0.073, 0.043, 0.022, 0.020, 0.016, 0.015, 0.014, 0.013, 0.011, 0.009"
